순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
27,공부머리 독서법 :실현 가능하고 지속 가능한 독서교육의 모든 것 ,최승필 지음,책구루,2018,,9791196316808,3370,29.8,"2,199"
28,하마터면 열심히 살 뻔했다 :야매 득도 에세이 ,하완 지음,웅진씽크빅,2018,,9788901223032,3810,818,"2,130"
29,대도시의 사랑법 :박상영 연작소설 ,지은이: 박상영,창비,2019,,9788936437978,3810,813.7,"2,107"
30,보건교사 안은영 :정세랑 장편소설 ,지은이: 정세랑,민음사,2015,,9788937473098,4810,813.7,"2,097"
31,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가 ,제임스 클리어 지음 ;이한이 옮김,비즈니스북스,2019,,9791162540640,3190,181.845,"2,096"
32,아가씨와 밤 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,2018,,9788984373617,3860,863,"2,021"
33,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016-2020,7,9791162339466,74830,833.6,"2,019"
34,목소리를 드릴게요 :정세랑 소설집 ,지은이: 정세랑,아작,2020,,9791165300005,3810,813.7,"1,998"
35,"진이, 지니 :정유정 장편소설 ",지은이: 정유정,은행나무,2019,,9791189982140,3810,813.7,"1,994"
36,역사의 쓸모 :자유롭고 떳떳한 삶을 위한 22가지 통찰 ,최태성 지음,다산북스,2019,,9791130621968,3900,904,"1,982"
37,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016-2020,3,9788937889714,74830,833.6,"1,979"
38,추리 천재 엉덩이 탐정 5 - 유적에서 날아온 SOS 사건,트롤,아이세움,2017,5,9791162332542,,,"1,977"
39,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016-2020,2,9788937853470,74830,833.6,"1,962"
40,방구석 미술관 :가볍고 편하게 시작하는 유쾌한 교양 미술 ,조원재 지음,백도씨,2018,,9788968331862,3600,650.4,"1,947"
41,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016-2020,4,9788937848247,74830,833.6,"1,939"
42,봉제인형 살인사건 :다니엘 콜 장편소설 ,저자: 다니엘 콜 ;옮긴이: 유혜인,Book plaza(북플라자),2017,,9788998274931,3840,843.6,"1,935"
43,설민석의 조선왕조실록 :대한민국이 선택한 역사 이야기 ,지은이: 설민석,세계사,2016,,9788933870693,3910,911.052,"1,925"
44,"자존감 수업 :하루에 하나, 나를 사랑하게 되는 자존감 회복 훈련 ",윤홍균 지음,심플라이프,2016,,9791186757093,3190,182.1,"1,913"
45,추리 천재 엉덩이 탐정 6 - 수상한 탐정 사무소 사건,트롤,아이세움,2018,6,9791162335123,,,"1,896"
46,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016-2020,1,9788937838750,74830,833.6,"1,891"
47,종의 기원 =정유정 장편소설 /The origin of species ,지은이: 정유정,은행나무,2016,,9788956609959,3810,813.7,"1,883"
48,개인주의자 선언 :판사 문유석의 일상유감 ,지은이: 문유석,문학동네,2015,,9788954637756,3300,304,"1,878"
49,(지랄발랄 하은맘의) 십팔년 책육아 ,김선미 지음,RHK(알에이치코리아),2019,,9788925567921,13370,598.1,"1,842"
50,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016-2020,8,9791164131914,74830,833.6,"1,836"
51,"여자 둘이 살고 있습니다 :혼자도 결혼도 아닌, 조립식 가족의 탄생 ","지은이: 김하나,황선우",위즈덤하우스,2019,,9791189709815,3810,818,"1,832"
52,부의 추월차선 :부자들이 말해 주지 않는 진정한 부를 얻는 방법 ,엠제이 드마코 지음 ;신소영 옮김,북새통,2013,,9788994702346,13320,327.04,"1,822"
53,인어가 잠든 집 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,2019,,9788990982773,3830,833.6,"1,786"
54,못 참는 아이 욱하는 부모 :분노조절장애의 시대를 사는 대한민국 부모에게 주는 육아 멘토 오은영 박사의 감정 조절 육아법 ,오은영 지음,대성 Korea.com,2016,,9788997396658,13590,598.1,"1,768"
55,타이탄의 도구들 :1만 시간의 법칙을 깬 거인들의 61가지 전략 ,팀 페리스 지음 ;정지현 옮김,Tornado(토네이도),2017,,9791158510619,3190,325.211,"1,766"
56,하버드 상위 1퍼센트의 비밀 :신호를 차단하고 깊이 몰입하라 ,정주영 지음,한경BP,2018,,9788947544085,3320,325.211,"1,754"
57,1cm 다이빙 ,"지은이: 장태수,조문정",Fika(피카),2020,,9791190299060,3810,818,"1,714"
58,미움받을 용기 :자유롭고 행복한 삶을 위한 아들러의 가르침 ,"기시미 이치로,전경아 옮김",인플루엔셜,2014,,9788996991342,13180,189.2,"1,710"
59,철학은 어떻게 삶의 무기가 되는가 :불확실한 삶을 돌파하는 50가지 생각 도구 ,야마구치 슈 지음 ;김윤경 옮김,다산북스,2019,,9791130620459,3100,100,"1,702"
60,작가들의 비밀스러운 삶 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,2019,,9788984373853,,863,"1,688"
60,에이트 =인공지능에 대체되지 않는 나를 만드는 법 /Eight ,이지성 지음,차이정원,2019,,9791188388905,3320,331.5412,"1,688"
62,7년의 밤 :정유정 장편소설 ,지은이: 정유정,은행나무,2011,,9788956604992,3810,813.7,"1,678"
63,가면산장 살인사건 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,2014,,9788990982575,3830,833.6,"1,668"
64,무례한 사람에게 웃으며 대처하는 법 :인생 자체는 긍정적으로 개소리에는 단호하게 ,정문정 지음,가나문화콘텐츠,2018,,9788957369364,3810,189.2,"1,663"
65,내가 원하는 것을 나도 모를 때 :잃어버린 나를 찾는 인생의 문장들 ,전승환 지음,다산북스,2020,,9791130627878,3810,818,"1,654"
66,"박막례, 이대로 죽을 순 없다 :독보적 유튜버 박막례와 천재 PD 손녀 김유라의 말도 안 되게 뒤집힌 신나는 인생! ","박막례,김유라 지음",위즈덤하우스 미디어그룹,2019,,9791190065672,3810,326.7904,"1,653"
67,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,1,9791195794799,74910,911,"1,643"
68,디디의 우산 :황정은 연작소설 ,지은이: 황정은,창비,2019,,9788936437541,3810,813.7,"1,640"
69,12가지 인생의 법칙 :혼돈의 해독제 ,조던 B. 피터슨 지음 ;강주헌 옮김,메이븐,2018,,9791196067694,3180,199.1,"1,632"
70,엄마의 말하기 연습 :화내지 않고 상처 주지 않고 진심을 전하는 ,박재연 지음,한빛라이프,2018,,9791188007134,13590,598.1,"1,628"
71,죽음 :베르나르 베르베르 장편소설 ,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,2019,1,9788932919676,4860,863,"1,609"
72,(설민석의) 삼국지 :누구나 쉽게 시작하고 모두가 빠져드는 이야기 ,지은이: 설민석,세계사,2019,1,9788933870792,4000,823.5,"1,595"
73,가재가 노래하는 곳 :델리아 오언스 장편소설 ,지은이: 델리아 오언스 ;옮긴이: 김선형,살림출판사,2019,,9788952240569,3840,843.6,"1,592"
74,알사탕,백희나 (지은이),책읽는곰,2017,,9791158360375,,,"1,571"
75,라플라스의 마녀 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2016,,9788972757573,3830,833.6,"1,564"
76,아홉 살 마음 사전,"박성우 (지은이), 김효은 (그림)",창비,2017,,9788936447014,,,"1,558"
76,살인자의 기억법 :김영하 장편소설 ,지은이: 김영하,문학동네,2013,,9788954622035,3810,813.7,"1,558"
76,혼자가 혼자에게 :이병률 산문집 ,지은이: 이병률,달 출판사,2019,,9791158161026,3810,814.7,"1,558"
79,"걷는 사람, 하정우 ",글·사진: 하정우,문학동네,2018,,9788954653817,3810,818,"1,547"
80,(50대 사건으로 보는) 돈의 역사 =The history of money ,홍춘욱 지음,Rok Media(로크미디어),2019,,9791135422225,3320,327.209,"1,530"
81,(비울수록 사람을 더 채우는) 말그릇 ,김윤나 지음,카시오페아,2017,,9791185952987,3190,189.2,"1,522"
82,나의 월급 독립 프로젝트 :3년 만에 30억 벌고 퇴사한 슈퍼개미의 실전 주식투자 생중계 ,유목민 지음,웅진씽크빅,2019,,9788901230801,3320,327.856,"1,507"
83,(흥분하지 않고 우아하게 리드하는) 말센스 ,셀레스트 헤들리 지음 ;김성환 옮김,스몰빅미디어,2019,,9791187165460,3190,802.56,"1,502"
84,숨 :테드 창 소설 ,지은이: 테드 창 ;옮긴이: 김상훈,북하우스 퍼블리셔스,2019,,9791164050277,3840,843.6,"1,499"
85,오직 두 사람 :김영하 소설 ,지은이: 김영하,문학동네,2017,,9788954645614,3810,813.7,"1,498"
86,빛의 과거 :은희경 장편소설 ,지은이: 은희경,문학과지성사,2019,,9788932035635,3810,813.7,"1,467"
87,할머니의 여름휴가,안녕달,창비,2016,,9788936454951,,,"1,466"
88,"(1일 1페이지, 세상에서 가장 짧은) 교양 수업 365 ","데이비드 S. 키더,허성심 옮김",위즈덤하우스 미디어그룹,2019,,9791190305679,3030,909,"1,453"
89,미라클모닝 :당신의 하루를 바꾸는 기적 아침 6분이면 충분하다 ,할 엘로드 지음 ;김현수 옮김,한빛비즈,2016,,9791157841110,13320,199.1,"1,441"
90,아홉 명의 완벽한 타인들 ,지은이: 리안 모리아티 ;옮긴이: 김소정,한국경제신문 한경BP,2019,,9788947545211,3840,843.6,"1,429"
91,부의 인문학 :슈퍼리치의 서재에서 찾아낸 부자의 길 ,브라운스톤 지음,Openmind(오픈마인드),2019,,9788995563502,3320,327.04,"1,427"
92,시작의 기술 :침대에 누워서 걱정만 하는 게으른 완벽주의자를 위한 7가지 무기 ,개리 비숍 지음 ;이지연 옮김,웅진씽크빅,2019,,9788901230658,3320,189.1,"1,423"
93,더 해빙 =부와 행운을 끌어당기는 힘 /The having ,"이서윤,홍주연 지음",수오서재,2020,,9791190382175,3320,325.2113,"1,405"
94,엄마 심리 수업 :엄마의 무의식이 아이를 키운다 ,윤우상 지음,심플라이프,2019,,9791186757420,3180,183.646,"1,396"
95,장수탕 선녀님 ,지은이: 백희나,책읽는곰,2012,,9788993242706,77810,813.7,"1,375"
96,오베라는 남자 :프레드릭 배크만 장편소설 ,지은이: 프레드릭 배크만 ;옮긴이: 최민우,다산북스,2015,,9791130605210,3850,859.7,"1,372"
97,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,2,9791196025809,74910,911,"1,364"
98,레몬 :권여선 장편소설 ,지은이: 권여선,창비,2019,,9788936434366,3810,813.7,"1,354"
98,"총, 균, 쇠:무기·병균·금속은 인류의 운명을 어떻게 바꿨는가",재레드 다이아몬드 지음;김진준 옮김,문학사상사,2006,,9788970127248,3900,389,"1,354"
100,곰탕 :김영탁 장편소설 ,지은이: 김영탁,Arte(아르테),2018,1,9788950973759,4810,813.7,"1,351"
100,언스크립티드 :부의 추월차선 완결판 ,엠제이 드마코 지음 ;안시열 옮김,토트,2018,,9791187444213,13320,325.211,"1,351"
102,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019-2020,1,9791164131686,77810,810,"1,348"
103,나는 매주 시체를 보러 간다 :서울대학교 최고의 '죽음'강의 ,유성호 지음,21세기북스(북이십일 21세기북스),2019,,9788950979409,4300,517.96,"1,336"
104,녹나무의 파수꾼 =The camphorwood custodian ,저자: 히가시노 게이고 ;옮긴이: 양윤옥,소미미디어,2020,,9791165075064,3830,833.6,"1,330"
105,신경 끄기의 기술 :인생에서 가장 중요한것만 남기는 힘 ,마크 맨슨 지음 ;한재호 옮김,웅진씽크빅,2017,,9788901219943,3190,199.1,"1,313"
106,죽음 :베르나르 베르베르 장편소설 ,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,2019,2,9788932919683,4860,863,"1,311"
107,열두 발자국 ,지은이: 정재승,어크로스,2018,,9791160560510,3400,404,"1,310"
108,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016-2020,9,9791164134090,74830,833.6,"1,308"
109,말의 품격 :말과 사람과 품격에 대한 생각들 ,이기주 지음,황소북스,2017,,9788997092772,3810,818,"1,298"
110,어디서 살 것인가 :우리가 살고 싶은 곳의 기준을 바꾸다 ,유현준 지음,을유문화사,2018,,9788932473802,3540,540.04,"1,297"
111,여자로 살아가는 우리들에게 :요조와 임경선의 교환일기 ,"지은이: 요조,임경선",문학동네,2019,,9788954658355,3810,818,"1,290"
112,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,,9788990611260,77830,833.6,"1,288"
113,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,3,9791196025847,74910,911,"1,282"
114,나는 내 파이를 구할 뿐 인류를 구하러 온 게 아니라고 :자기 몫을 되찾고 싶은 여성들을 위한 야망 에세이 ,김진아 지음,바다출판사,2019,,9791189932084,3800,337.2,"1,279"
115,나는 나의 주인 ,채인선 글 ;안은진 그림,토토북,2010,,9788964960035,73190,189,"1,276"
116,"나는 무조건 합격하는 공부만 한다 :26살, 9개월 만에 사법시험을 패스한 이윤규 변호사의 패턴 공부법 ",이윤규 지음,비즈니스북스,2019,,9791162541210,3190,373.4,"1,274"
117,경애의 마음 :김금희 장편소설 ,지은이: 김금희,창비,2018,,9788936434311,3810,813.7,"1,271"
118,창문 넘어 도망친 100세 노인 :요나스 요나손 장편소설 ,지은이: 요나스 요나손 ;옮긴이: 임호경,열린책들,2013,,9788932916194,3850,859.7,"1,247"
119,지적 대화를 위한 넓고 얕은 지식,채사장 지음,한빛비즈,2015,2,9788994120997,13100,1.3,"1,242"
120,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,2019-2020,2,9791164132454,77810,810,"1,239"
121,지적 대화를 위한 넓고 얕은 지식,채사장 지음 ,한빛비즈,2014,,9788994120966,13100,1.3,"1,237"
122,죽고 싶지만 떡볶이는 먹고 싶어 :백세희 에세이,지은이: 백세희,흔,2019,2,9791196394578,3810,818,"1,234"
123,이상한 손님 ,백희나,책읽는곰,2018,,9791158360801,77810,813.7,"1,227"
124,(이상한 과자 가게) 전천당,히로시마 레이코 글;김정화 옮김,길벗스쿨,2019-2020,1,9791164060481,74830,833.6,"1,223"
125,왜 나는 너를 사랑하는가,알랭 드 보통 [지음];정영목 옮김,청미래,2007,,9788986836240,3840,843,"1,219"
126,어떻게 살 것인가 ,지은이: 유시민,아름다운사람들,2013,,9788965132288,3810,340.4,"1,215"
127,부자 아빠 가난한 아빠 :20주년 특별 기념판 ,지은이: 로버트 기요사키 ;옮긴이: 안진환,민음인,2018,,9791158883591,3320,327.04,"1,213"
128,존리의 부자되기 습관 :대한민국 경제독립 액션 플랜 ,존리 지음,지식노마드,2020,,9791187481720,13320,327.04,"1,210"
129,이상한 엄마 ,백희나,책읽는곰,2016,,9791158360214,77810,813.7,"1,209"
130,돈 공부는 처음이라 :0원부터 시작하는 난생처음 부자 수업 ,"김종봉,제갈현열 지음",다산북스,2019,,9791130620893,3320,327.04,"1,205"
131,넛지 :똑똑한 선택을 이끄는 힘 ,"리처드 탈러,안진환 옮김",웅진씽크빅,2009,,9788901093154,3320,321.89,"1,203"
132,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,5,9791196232160,74910,911,"1,201"
133,하고 싶은 대로 살아도 괜찮아 :늘 남에게 애쓰기만 하느라 나를 잃어버린 당신에게 ,윤정은 지음 ;마설 그림,비전비엔피,2018,,9791186639702,3810,818,"1,199"
134,꽃을 보듯 너를 본다 :나태주 인터넷 시집 ,지은이: 나태주,지혜,2015,,9791157280292,3810,811.7,"1,196"
135,아이 마음에 상처 주지 않는 습관 :내 아이를 위한 따뜻한 심리학 공부 ,이다랑 지음,길벗,2019,,9791160507973,3590,598.1,"1,194"
136,파리의 아파트 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,2017,,9788984373358,3860,863,"1,181"
137,덧니가 보고 싶어 :정세랑 장편소설 ,지은이: 정세랑,난다,2019,,9791188862375,3810,813.7,"1,180"
137,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,4,9791196025861,74910,911,"1,180"
139,"정리하는 뇌 :디지털 시대, 정보와 선택 과부하로 뒤엉킨 머릿속과 일상을 정리하는 기술 ",대니얼 J. 레비틴 지음 ;김성훈 옮김,미래엔,2014,,9788937837654,3180,181.3,"1,178"
139,기도의 막이 내릴 때 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,2019,,9788990982780,3830,833.6,"1,178"
141,아이를 위한 하루 한 줄 인문학 :내면의 힘이 탄탄한 아이를 만드는 인생 문장 100 ,김종원 지음,청림출판,2018,,9791188700288,13590,598.1,"1,171"
142,비행운 :김애란 소설집 ,지은이: 김애란,문학과지성사,2012,,9788932023151,3810,813.7,"1,168"
143,연애의 행방 ,히가시노 게이고 지음 ;양윤옥 옮김,소미미디어,2018,,9791161903538,3830,833.6,"1,160"
144,돈의 감각 =절호의 투자 타이밍을 귀신같이 눈치채는 비결 /The sense of money ,이명로 지음,비즈니스북스,2019,,9791162540985,3320,327.8,"1,146"
145,(설민석의) 삼국지 :누구나 쉽게 시작하고 모두가 빠져드는 이야기 ,지은이: 설민석,세계사,2019,2,9788933870839,4000,823.5,"1,142"
145,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,9,9791188874262,74910,911,"1,142"
147,아침에는 죽음을 생각하는 것이 좋다 ,지은이: 김영민,어크로스,2018,,9791160560640,3100,818,"1,141"
148,감기 걸린 물고기,박정섭 (지은이),사계절,2016,,9788958284482,,,"1,139"
149,오싹오싹 팬티! ,글: 에런 레이놀즈 ;옮김: 홍연미,토토북,2018,,9788964963678,77840,843,"1,138"
150,죽여 마땅한 사람들 ,피터 스완슨 지음 ;노진선 옮김,푸른숲,2016,,9791156756552,3840,843.6,"1,137"
151,곰탕 :김영탁 장편소설 ,지은이: 김영탁,Arte(아르테),2018,2,9788950973766,4810,813.7,"1,135"
151,직지 :김진명 장편소설 ,지은이: 김진명,쌤앤파커스,2019,1,9788965708322,4810,813.7,"1,135"
151,고요할수록 밝아지는 것들 :혜민 스님과 함께 지혜와 평온으로 가는 길 ,혜민 지음,수오서재,2018,,9791187498384,3810,818,"1,135"
154,코스모스 :특별판 ,칼 세이건 지음 ;홍승수 옮김,사이언스북스,2006,,9788983711892,3400,443.1,"1,131"
155,"골든아워 :생과 사의 경계, 중증외상센터의 기록 ",지은이: 이국종,흐름출판,2018,1,9788965962823,4810,510.4,"1,130"
156,(지적이고 아름다운 삶을 위한) 라틴어 수업 ,한동일 지음,흐름출판,2017,,9788965962205,3100,792.2,"1,129"
157,"그릿 :IQ, 재능, 환경을 뛰어넘는 열정적 끈기의 힘 ",앤절라 더크워스 지음 ;김미정 옮김,비즈니스북스,2016,,9791186805398,3190,325.211,"1,124"
158,나는 개다,백희나 (지은이),책읽는곰,2019,,9791158361365,,,"1,123"
159,(댄 애리얼리) 부의 감각 ,"댄 애리얼리,이경식 옮김",청림출판,2018,,9788935212224,3320,327.2,"1,119"
160,사하맨션 :조남주 장편소설 ,지은이: 조남주,민음사,2019,,9788937441257,3810,813.7,"1,117"
161,위저드 베이커리 =구병모 장편소설 /Wizard bakery ,지은이: 구병모,창비,2009,,9788936433697,3810,813.7,"1,116"
162,"출근길의 주문 :일터의 여성들에게 필요한 말, 글, 네트워킹 ",이다혜 지음,한겨레출판,2019,,9791160402971,3330,337.04,"1,114"
162,(이상한 과자 가게) 전천당,히로시마 레이코 글;김정화 옮김,길벗스쿨,2019-2020,2,9791164060498,74830,833.6,"1,114"
164,부자언니 부자특강 :평범한 월급쟁이 부자되는 공식 ,유수진 지음,세종서적,2015,,9788984074835,13320,327.04,"1,113"
165,오직 한 사람의 차지 :김금희 소설 ,지은이: 김금희,문학동네,2019,,9788954657273,3810,813.7,"1,105"
166,초등 자존감 수업 :불안을 이기는 엄마가 아이의 자존감을 키운다 ,윤지영 지음,카시오페아,2019,,9791188674855,3590,598.124,"1,102"
167,아가미 :구병모 장편소설 ,지은이: 구병모,자음과모음,2011,,9788957075425,3810,813.7,"1,101"
168,잊기 좋은 이름 :김애란 산문 ,지은이: 김애란,열림원,2019,,9791170400011,2810,814.7,"1,097"
169,바삭바삭 갈매기 ,전민걸 글·그림,한림출판사,2014,,9788970947273,77810,813.7,"1,096"
170,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,6,9791188874088,74910,911,"1,094"
171,하늘 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2017,,9788966350759,74830,833.6,"1,093"
171,살인 현장은 구름 위 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,2019,,9788990982810,3830,833.6,"1,093"
173,(영어 앞에서 당당한 아이를 만드는 새벽달의) 엄마표 영어 17년 보고서 ,새벽달 지음,청림출판,2016,,9788997195916,13590,740.7,"1,086"
174,지금 이대로 좋다 ,법륜 지음 ;박정은 그림,정토출판,2019,,9791187297239,3810,199.1,"1,077"
175,바다 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2014,,9788966350278,74830,833.6,"1,072"
175,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,7,9791188874149,74910,911,"1,072"
177,오늘은 이만 좀 쉴게요 ,지은이: 손힘찬 ;삽화: 이다영,부크럼 출판사,2019,,9791162141786,3800,818,"1,071"
177,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,8,9791188874217,74910,911,"1,071"
179,지적 대화를 위한 넓고 얕은 지식,채사장 지음 ,한빛비즈,2014,1,9788994120966,13100,1.3,"1,065"
180,1일 1짠 돈 습관 :밥 먹듯 저축하는 '작은 부자'들의 재테크 생활 ,"다음짠돌이 카페 슈퍼짠 12인,완소남김머찐님 지음",한경BP,2019,,9788947544986,3320,327.04,"1,061"
181,아주 무서운 날 ,탕무니우 글·그림 ;홍연숙 옮김,찰리북,2014,,9788994368269,77820,823.7,"1,054"
182,파과 :구병모 장편소설 ,지은이: 구병모,자음과모음,2013,,9788957077740,3810,813.7,"1,052"
183,"검사내전 :생활형 검사의 사람 공부, 세상 공부 ",김웅 지음,부·키,2018,,9788960516175,3300,367.204,"1,049"
184,우울할 땐 뇌과학 ,앨릭스 코브 지음 ;정지인 옮김,푸른숲,2018,,9791156757344,3180,513.8525,"1,046"
185,직지 :김진명 장편소설 ,지은이: 김진명,쌤앤파커스,2019,2,9788965708339,4810,813.7,"1,042"
186,"배움의 발견 :나의 특별한 가족, 교육, 그리고 자유의 이야기 ",타라 웨스트오버 지음 ;김희정 옮김,열린책들,2020,,9788932919553,3840,230.99,"1,029"
186,페인트 - 제12회 창비청소년문학상 수상작,이희영 (지은이),창비,2019,,9788936456894,,,"1,029"
188,6개월에 천만 원 모으기 :EBS 특별기획 호모이코노미쿠스 ,"이대표,서영아 지음",한국경제신문,2018,,9788947544337,3320,327.04,"1,023"
189,이만큼 가까이 :정세랑 장편소설 ,지은이: 정세랑,창비,2014,,9788936434106,3810,813.7,"1,022"
189,(잠든 사이 월급 버는) 미국 배당주 투자 :안정된 수익 내는 배당투자의 나침반 ,"지은이: 소수몽키,윤재홍",베가북스,2019,,9791186137864,13320,327.856,"1,022"
191,아이의 떼 거부 고집을 다루다 ,정유진 글·그림,엔세임,2019,,9791196630706,3590,598.1,"1,020"
192,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,10,9791188874293,74910,911,"1,019"
193,(오은영의) 화해 :상처받은 내면의 나와 마주하는 용기 ,오은영 지음,대성,2019,,9788997396870,3180,189.2,"1,016"
194,해가 지는 곳으로 :최진영 장편소설 ,지은이: 최진영,민음사,2017,,9788937473166,4810,813.7,"1,015"
195,강아지똥 ,글: 권정생 ;그림: 정승각,길벗어린이,2012,,9788986621136,77810,813.6,"1,007"
196,사서함 110호의 우편물 :이도우 장편소설 ,지은이: 이도우,시공사,2016,,9788952782076,4810,813.7,"1,005"
