순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
23,여행의 이유 :김영하 산문 ,지은이: 김영하,문학동네,2019,,9788954655972,3810,816.7,"6,406"
24,"걷는 사람, 하정우 ",글·사진: 하정우,문학동네,2018,,9788954653817,3810,818,"6,390"
25,오직 두 사람 :김영하 소설 ,지은이: 김영하,문학동네,2017,,9788954645614,3810,813.7,"6,198"
26,추리 천재 엉덩이 탐정 5 - 유적에서 날아온 SOS 사건,트롤,아이세움,2017,5,9791162332542,,,"6,173"
27,소년이 온다 :한강 장편소설 ,지은이: 한강,창비,2014,,9788936434120,3810,813.7,"6,115"
28,추리 천재 엉덩이 탐정 6 - 수상한 탐정 사무소 사건,트롤,아이세움,2018,6,9791162335123,,,"6,096"
29,설민석의 조선왕조실록 :대한민국이 선택한 역사 이야기 ,지은이: 설민석,세계사,2016,,9788933870693,3910,911.052,"6,083"
30,공부머리 독서법 :실현 가능하고 지속 가능한 독서교육의 모든 것 ,최승필 지음,책구루,2018,,9791196316808,3370,29.8,"6,061"
31,당신이 옳다 :정혜신의 적정심리학 ,지은이: 정혜신,해냄,2018,,9788965746669,3180,189,"5,917"
32,라플라스의 마녀 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2016,,9788972757573,3830,833.6,"5,886"
33,수박 수영장 :안녕달 그림책 ,지은이: 안녕달,창비,2015,,9788936446819,77810,813.7,"5,856"
34,종의 기원 =정유정 장편소설 /The origin of species ,지은이: 정유정,은행나무,2016,,9788956609959,3810,813.7,"5,829"
35,미움받을 용기 :자유롭고 행복한 삶을 위한 아들러의 가르침 ,"기시미 이치로,전경아 옮김",인플루엔셜,2014,,9788996991342,13180,189.2,"5,819"
36,엄마의 말하기 연습 :화내지 않고 상처 주지 않고 진심을 전하는 ,박재연 지음,한빛라이프,2018,,9791188007134,13590,598.1,"5,796"
37,살인자의 기억법 :김영하 장편소설 ,지은이: 김영하,문학동네,2013,,9788954622035,3810,813.7,"5,745"
38,못 참는 아이 욱하는 부모 :분노조절장애의 시대를 사는 대한민국 부모에게 주는 육아 멘토 오은영 박사의 감정 조절 육아법 ,오은영 지음,대성 Korea.com,2016,,9788997396658,13590,598.1,"5,720"
39,"여자 둘이 살고 있습니다 :혼자도 결혼도 아닌, 조립식 가족의 탄생 ","지은이: 김하나,황선우",위즈덤하우스,2019,,9791189709815,3810,818,"5,651"
40,열두 발자국 ,지은이: 정재승,어크로스,2018,,9791160560510,3400,404,"5,588"
41,날씨가 좋으면 찾아가겠어요 :이도우 장편소설 ,지은이: 이도우,시공사,2018,,9788952791160,4810,813.7,"5,572"
42,7년의 밤 :정유정 장편소설 ,지은이: 정유정,은행나무,2011,,9788956604992,3810,813.7,"5,447"
43,말의 품격 :말과 사람과 품격에 대한 생각들 ,이기주 지음,황소북스,2017,,9788997092772,3810,818,"5,435"
44,옥상에서 만나요 :정세랑 소설집 ,지은이: 정세랑,창비,2018,,9788936437534,3810,813.7,"5,427"
45,어떻게 살 것인가 ,지은이: 유시민,아름다운사람들,2013,,9788965132288,3810,340.4,"5,336"
46,파리의 아파트 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,2017,,9788984373358,3860,863,"5,324"
47,(추리 천재) 엉덩이 탐정,트롤 글·그림 ;김정화 옮김,미래엔,2016-2020,7,9791162339466,74830,833.6,"5,295"
48,고요할수록 밝아지는 것들 :혜민 스님과 함께 지혜와 평온으로 가는 길 ,혜민 지음,수오서재,2018,,9791187498384,3810,818,"5,261"
49,12가지 인생의 법칙 :혼돈의 해독제 ,조던 B. 피터슨 지음 ;강주헌 옮김,메이븐,2018,,9791196067694,3180,199.1,"5,235"
50,신경 끄기의 기술 :인생에서 가장 중요한것만 남기는 힘 ,마크 맨슨 지음 ;한재호 옮김,웅진씽크빅,2017,,9788901219943,3190,199.1,"5,222"
51,가면산장 살인사건 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,2014,,9788990982575,3830,833.6,"5,212"
52,피프티 피플 :정세랑 장편소설 ,지은이: 정세랑,창비,2016,,9788936434243,3810,813.7,"5,173"
53,연애의 행방 ,히가시노 게이고 지음 ;양윤옥 옮김,소미미디어,2018,,9791161903538,3830,833.6,"5,083"
54,봉제인형 살인사건 :다니엘 콜 장편소설 ,저자: 다니엘 콜 ;옮긴이: 유혜인,Book plaza(북플라자),2017,,9788998274931,3840,843.6,"5,071"
55,"골든아워 :생과 사의 경계, 중증외상센터의 기록 ",지은이: 이국종,흐름출판,2018,1,9788965962823,4810,510.4,"5,044"
56,"곰돌이 푸, 행복한 일은 매일 있어 :아직 행복을 기다리는 우리에게 ",원작: 곰돌이 푸 ;옮긴이: 정은희,RHK(알에이치코리아),2018,,9788925563350,3800,848,"5,026"
57,인어가 잠든 집 ,지은이: 히가시노 게이고 ;옮긴이: 김난주,재인,2019,,9788990982773,3830,833.6,"4,983"
58,방구석 미술관 :가볍고 편하게 시작하는 유쾌한 교양 미술 ,조원재 지음,백도씨,2018,,9788968331862,3600,650.4,"4,855"
59,아주 작은 습관의 힘 :최고의 변화는 어떻게 만들어지는가 ,제임스 클리어 지음 ;이한이 옮김,비즈니스북스,2019,,9791162540640,3190,181.845,"4,769"
60,고양이 :베르나르 베르베르 장편소설 ,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,2018,1,9788932919126,4860,863,"4,711"
61,철학은 어떻게 삶의 무기가 되는가 :불확실한 삶을 돌파하는 50가지 생각 도구 ,야마구치 슈 지음 ;김윤경 옮김,다산북스,2019,,9791130620459,3100,100,"4,687"
62,모든 순간이 너였다 :하태완 에세이 ,지은이: 하태완,위즈덤하우스 미디어그룹,2018,,9791162202913,3810,818,"4,559"
63,꽃을 보듯 너를 본다 :나태주 인터넷 시집 ,지은이: 나태주,지혜,2015,,9791157280292,3810,811.7,"4,530"
64,보건교사 안은영 :정세랑 장편소설 ,지은이: 정세랑,민음사,2015,,9788937473098,4810,813.7,"4,475"
65,"골든아워 :생과 사의 경계, 중증외상센터의 기록 ",지은이: 이국종,흐름출판,2018,2,9788965962830,4810,510.4,"4,454"
66,어디서 살 것인가 :우리가 살고 싶은 곳의 기준을 바꾸다 ,유현준 지음,을유문화사,2018,,9788932473802,3540,540.04,"4,446"
67,경애의 마음 :김금희 장편소설 ,지은이: 김금희,창비,2018,,9788936434311,3810,813.7,"4,429"
68,곰탕 :김영탁 장편소설 ,지은이: 김영탁,Arte(아르테),2018,1,9788950973759,4810,813.7,"4,425"
69,(비울수록 사람을 더 채우는) 말그릇 ,김윤나 지음,카시오페아,2017,,9791185952987,3190,189.2,"4,416"
70,알사탕,백희나 (지은이),책읽는곰,2017,,9791158360375,,,"4,362"
71,그대 눈동자에 건배 :히가시노 게이고 소설집 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2017,,9788972758426,3830,833.6,"4,341"
72,오베라는 남자 :프레드릭 배크만 장편소설 ,지은이: 프레드릭 배크만 ;옮긴이: 최민우,다산북스,2015,,9791130605210,3850,859.7,"4,329"
73,"박막례, 이대로 죽을 순 없다 :독보적 유튜버 박막례와 천재 PD 손녀 김유라의 말도 안 되게 뒤집힌 신나는 인생! ","박막례,김유라 지음",위즈덤하우스 미디어그룹,2019,,9791190065672,3810,326.7904,"4,284"
74,오늘은 이만 좀 쉴게요 ,지은이: 손힘찬 ;삽화: 이다영,부크럼 출판사,2019,,9791162141786,3800,818,"4,182"
75,(흥분하지 않고 우아하게 리드하는) 말센스 ,셀레스트 헤들리 지음 ;김성환 옮김,스몰빅미디어,2019,,9791187165460,3190,802.56,"4,149"
76,죽여 마땅한 사람들 ,피터 스완슨 지음 ;노진선 옮김,푸른숲,2016,,9791156756552,3840,843.6,"4,146"
77,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,1,9791195794799,74910,911,"4,130"
78,쾌락독서 :개인주의자 문유석의 유쾌한 책 읽기 ,지은이: 문유석,문학동네,2018,,9788954653848,3800,29,"4,128"
79,"검사내전 :생활형 검사의 사람 공부, 세상 공부 ",김웅 지음,부·키,2018,,9788960516175,3300,367.204,"4,079"
80,완벽한 공부법 :모든 공부의 최고 지침서 ,"고영성,신영준 지음",Rok Media(로크미디어),2017,,9791160486735,3810,373.4,"3,999"
81,(지적이고 아름다운 삶을 위한) 라틴어 수업 ,한동일 지음,흐름출판,2017,,9788965962205,3100,792.2,"3,991"
82,바다 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2014,,9788966350278,74830,833.6,"3,985"
83,"그릿 :IQ, 재능, 환경을 뛰어넘는 열정적 끈기의 힘 ",앤절라 더크워스 지음 ;김미정 옮김,비즈니스북스,2016,,9791186805398,3190,325.211,"3,957"
84,마력의 태동 :히가시노 게이고 소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2019,,9788972759546,3830,833.6,"3,936"
85,고양이 :베르나르 베르베르 장편소설 ,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,2018,2,9788932919133,4860,863,"3,885"
85,부의 추월차선 :부자들이 말해 주지 않는 진정한 부를 얻는 방법 ,엠제이 드마코 지음 ;신소영 옮김,북새통,2013,,9788994702346,13320,327.04,"3,885"
87,타이탄의 도구들 :1만 시간의 법칙을 깬 거인들의 61가지 전략 ,팀 페리스 지음 ;정지현 옮김,Tornado(토네이도),2017,,9791158510619,3190,325.211,"3,845"
88,할머니의 여름휴가,안녕달,창비,2016,,9788936454951,,,"3,812"
89,곰탕 :김영탁 장편소설 ,지은이: 김영탁,Arte(아르테),2018,2,9788950973766,4810,813.7,"3,770"
90,뼈 있는 아무 말 대잔치 ;이왕이면 뼈 있는 아무 말을 나눠야 한다 ,"신영준,고영성 지음",Rok Media(로크미디어),2018,,9791129489159,3810,818,"3,767"
91,역사의 역사 =History of writing history ,유시민 지음,돌베개,2018,,9788971998557,3900,900,"3,765"
92,하늘 100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2017,,9788966350759,74830,833.6,"3,709"
93,왜 나는 너를 사랑하는가,알랭 드 보통 [지음];정영목 옮김,청미래,2007,,9788986836240,3840,843,"3,700"
94,나는 습관을 조금 바꾸기로 했다 ,사사키 후미오 지음 ;정지영 옮김,쌤앤파커스,2019,,9788965707561,3320,325.211,"3,685"
95,아홉 살 마음 사전,"박성우 (지은이), 김효은 (그림)",창비,2017,,9788936447014,,,"3,677"
96,똑게육아 =내 아이에게 '꿀잠' 선물하기 프로젝트 /Smart & lazy motherhood consulting ,로리 지음,문학동네,2015,,9788954639002,13590,598.1,"3,671"
97,"스물아홉 생일, 1년 후 죽기로 결심했다 ",하야마 아마리 지음 ;장은주 옮김,위즈덤하우스,2012,,9788959136896,3830,838,"3,670"
98,딸에 대하여 :김혜진 장편소설 ,지은이: 김혜진,민음사,2017,,9788937473173,4810,813.7,"3,668"
99,비행운 :김애란 소설집 ,지은이: 김애란,문학과지성사,2012,,9788932023151,3810,813.7,"3,649"
100,6개월에 천만 원 모으기 :EBS 특별기획 호모이코노미쿠스 ,"이대표,서영아 지음",한국경제신문,2018,,9788947544337,3320,327.04,"3,626"
101,장수탕 선녀님 ,지은이: 백희나,책읽는곰,2012,,9788993242706,77810,813.7,"3,617"
102,기사단장 죽이기 :무라카미 하루키 장편소설 ,지은이: 무라카미 하루키 ;옮긴이: 홍은주,문학동네,2017,1,9788954646123,4830,833.6,"3,603"
103,나도 아직 나를 모른다 :뇌과학과 임상심리학이 부서진 마음에게 전하는 말 ,허지원 지음,홍익출판사,2018,,9788970656588,3180,186.3,"3,597"
104,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,2,9791196025809,74910,911,"3,574"
105,"곰돌이 푸, 서두르지 않아도 괜찮아 :곰돌이 푸 원작 ",옮긴이: 정은희,RHK(알에이치코리아),2018,,9788925563367,3800,818,"3,569"
106,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,,9788990611260,77830,833.6,"3,566"
106,아침에는 죽음을 생각하는 것이 좋다 ,지은이: 김영민,어크로스,2018,,9791160560640,3100,818,"3,566"
108,브루클린의 소녀 :기욤 뮈소 장편소설 ,지은이: 기욤 뮈소 ;옮긴이: 양영란,밝은세상,2016,,9788984373068,3860,863,"3,534"
109,팩트풀니스 :우리가 세상을 오해하는 10가지 이유와 세상이 생각보다 괜찮은 이유 ,"지은이: 한스 로슬링,옮긴이: 이창신",김영사,2019,,9788934985068,3300,331.1,"3,514"
110,"진이, 지니 :정유정 장편소설 ",지은이: 정유정,은행나무,2019,,9791189982140,3810,813.7,"3,501"
111,위저드 베이커리 =구병모 장편소설 /Wizard bakery ,지은이: 구병모,창비,2009,,9788936433697,3810,813.7,"3,488"
112,살인의 문,지은이: 히가시노 게이고 ;옮긴이: 이혁재,재인,2018,1,9788990982728,4830,833.6,"3,485"
113,미등록자 ,지은이: 히가시노 게이고 ;옮긴이: 민경욱,김영사,2018,,9788934982968,3830,833.6,"3,477"
114,빨강머리 앤이 하는 말 :백영옥 에세이 ,지은이: 백영옥,arte(아르테),2016,,9788950965693,3810,814.7,"3,474"
115,기린의 날개 ,히가시노 게이고 지음 ;김난주 옮김,재인,2017,,9788990982674,3830,833.6,"3,461"
116,완벽하지 않은 것들에 대한 사랑 :온전한 나를 위한 혜민 스님의 따뜻한 응원 ,혜민 지음 ;이응견 그림,수오서재,2016,,9791195322183,3810,818,"3,459"
117,보노보노처럼 살다니 다행이야 ,김신회 지음,다산북스,2017,,9791130611853,3810,818,"3,453"
118,나는 그것에 대해 아주 오랫동안 생각해 :김금희 짧은 소설 ,지은이: 김금희 ;그린이: 곽명주,마음산책,2018,,9788960905481,3810,813.7,"3,450"
119,(영어 앞에서 당당한 아이를 만드는 새벽달의) 엄마표 영어 17년 보고서 ,새벽달 지음,청림출판,2016,,9788997195916,13590,740.7,"3,437"
120,운다고 달라지는 일은 아무것도 없겠지만 :박준 산문 ,지은이: 박준,난다,2017,,9791196075170,3810,814.7,"3,429"
121,(댄 애리얼리) 부의 감각 ,"댄 애리얼리,이경식 옮김",청림출판,2018,,9788935212224,3320,327.2,"3,422"
122,100층짜리 집 ,글·그림: 이와이 도시오 ;옮김: 김숙,북뱅크,2009,,9788989863786,73830,833.6,"3,420"
123,매스커레이드 나이트 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2018,,9788972758990,3830,833.6,"3,415"
124,악의 :히가시노 게이고 장편소설 ,히가시노 게이고 [지음] ;양윤옥 옮김,현대문학,2008,,9788972754190,3830,833.6,"3,413"
125,이상한 손님 ,백희나,책읽는곰,2018,,9791158360801,77810,813.7,"3,402"
126,감기 걸린 물고기,박정섭 (지은이),사계절,2016,,9788958284482,,,"3,378"
127,(50대 사건으로 보는) 돈의 역사 =The history of money ,홍춘욱 지음,Rok Media(로크미디어),2019,,9791135422225,3320,327.209,"3,344"
128,지하 100층짜리 집 ,글·그림: 이와이 도시오 ;옮긴이: 김숙,북뱅크,2011,,9788989863915,73830,833.6,"3,330"
129,아이를 위한 하루 한 줄 인문학 :내면의 힘이 탄탄한 아이를 만드는 인생 문장 100 ,김종원 지음,청림출판,2018,,9791188700288,13590,598.1,"3,294"
130,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,3,9791196025847,74910,911,"3,292"
131,이상한 엄마 ,백희나,책읽는곰,2016,,9791158360214,77810,813.7,"3,275"
132,비하인드 도어 :B.A. 패리스 장편소설 ,지은이: B.A. Paris ;옮긴이: 이수영,arte(아르테),2017,,9788950970888,3840,843.6,"3,263"
133,"총, 균, 쇠:무기·병균·금속은 인류의 운명을 어떻게 바꿨는가",재레드 다이아몬드 지음;김진준 옮김,문학사상사,2006,,9788970127248,3900,389,"3,234"
134,돈 공부는 처음이라 :0원부터 시작하는 난생처음 부자 수업 ,"김종봉,제갈현열 지음",다산북스,2019,,9791130620893,3320,327.04,"3,230"
135,우리가 보낸 가장 긴 밤 :이석원 산문 ,지은이: 이석원,달,2018,,9791158160869,3810,814.7,"3,211"
136,엄마 반성문 :전교 일등 남매 고교 자퇴 후 코칭 전문가 된 교장 선생님의 고백 ,이유남 지음,알피스페이스,2017,,9791185716541,3810,818,"3,208"
137,엄마의 자존감 공부 :천 번을 미안해도 나는 엄마다 ,김미경 지음,북이십일,2017,,9788950972226,3320,378.9,"3,200"
138,21세기를 위한 21가지 제언 :더 나은 오늘은 어떻게 가능한가 ,지은이: 유발 하라리 ;옮긴이: 전병근,김영사,2018,,9788934982975,3900,909.6,"3,198"
139,아이의 떼 거부 고집을 다루다 ,정유진 글·그림,엔세임,2019,,9791196630706,3590,598.1,"3,195"
140,디디의 우산 :황정은 연작소설 ,지은이: 황정은,창비,2019,,9788936437541,3810,813.7,"3,194"
141,부자언니 부자특강 :평범한 월급쟁이 부자되는 공식 ,유수진 지음,세종서적,2015,,9788984074835,13320,327.04,"3,183"
142,나는 단순하게 살기로 했다 :물건을 버린 후 찾아온 12가지 놀라운 인생의 변화 ,사사키 후미오 지음 ;김윤경 옮김,비즈니스북스,2015,,9791186805114,3190,199.1,"3,157"
143,지적 대화를 위한 넓고 얕은 지식,채사장 지음 ,한빛비즈,2014,,9788994120966,13100,1.3,"3,145"
144,10년 동안 적금밖에 모르던 39세 김 과장은 어떻게 1년 만에 부동산 천재가 됐을까 :5년 만에 자산을 100배 불린 투자고수 렘군의 단기속성 부동산 스쿨 ,김재수 지음,비즈니스북스,2018,,9791162540381,3320,327.87,"3,134"
145,죽음 :베르나르 베르베르 장편소설 ,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,2019,1,9788932919676,4860,863,"3,133"
146,네 이웃의 식탁 :구병모 장편소설 ,지은이: 구병모,민음사,2018,,9788937473197,4810,813.7,"3,125"
147,살인의 문,지은이: 히가시노 게이고 ;옮긴이: 이혁재,재인,2018,2,9788990982735,4830,833.6,"3,124"
148,잠 :베르나르 베르베르 장편소설,지은이: 베르나르 베르베르 ;옮긴이: 전미연,열린책들,2017,1,9788932918372,4860,863,"3,118"
149,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,4,9791196025861,74910,911,"3,113"
150,호모 데우스 :미래의 역사 ,지은이: 유발 하라리 ;옮긴이: 김명주,김영사,2017,,9788934977841,3900,331.544,"3,105"
151,잠수네 프리스쿨 영어공부법 :엄마와 아이가 모두 행복한 5세·6세·7세 로드맵 ,이신애 지음,RHK(알에이치코리아),2014,,9788925552651,3740,740.7,"3,093"
152,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,5,9791196232160,74910,911,"3,074"
153,"마녀체력 :마흔, 여자가 체력을 키워야 할 때 ",이영미 지음,남해의봄날,2018,,9791185823270,3800,517.3,"3,073"
154,파과 :구병모 장편소설 ,지은이: 구병모,자음과모음,2013,,9788957077740,3810,813.7,"3,053"
155,태도에 관하여 :임경선 에세이 ,지은이: 임경선,한겨레출판,2015,,9788984318885,3810,814.7,"3,038"
156,유시민의 글쓰기 특강 ,지은이: 유시민,아름다운사람들,2015,,9788965133520,4800,802,"3,022"
157,위험한 비너스 :히가시노 게이고 장편소설 ,지은이: 히가시노 게이고 ;옮긴이: 양윤옥,현대문학,2017,,9788972758242,3830,833.6,"3,014"
158,오싹오싹 팬티! ,글: 에런 레이놀즈 ;옮김: 홍연미,토토북,2018,,9788964963678,77840,843,"3,008"
159,나는 마트 대신 부동산에 간다 :3천만 원으로 6년 만에 아파트 15채 보유 ,김유라 지음,한경BP,2016,,9788947541473,3320,327.87,"2,996"
160,언스크립티드 :부의 추월차선 완결판 ,엠제이 드마코 지음 ;안시열 옮김,토트,2018,,9791187444213,13320,325.211,"2,988"
160,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,6,9791188874088,74910,911,"2,988"
162,"아들 셋 엄마의 돈 되는 독서 :돈도, 시간도 없지만 궁색하게 살긴 싫었다 ",김유라 지음,차이정원,2018,,9791188388684,3320,29.4,"2,986"
163,나는 오늘도 경제적 자유를 꿈꾼다 ,청울림 지음,RHK(알에이치코리아),2018,,9788925564289,3320,327.87,"2,979"
164,부자언니 부자연습 :가난한 공주 부자되기 프로젝트 ,유수진 지음,세종서적,2017,,9788984076266,3320,327.04,"2,971"
165,미움받을 용기 :사랑과 진정한 자립에 대한 아들러의 가르침,"기시미 이치로,전경아 옮김",인플루엔셜,2016,2,9791186560129,3180,189.2,"2,962"
166,일단 오늘은 나한테 잘합시다 :어쩐지 의기양양 도대체 씨의 띄엄띄엄 인생 기술 ,도대체 글·그림,위즈덤하우스 미디어그룹,2017,,9788959135592,3810,818,"2,959"
167,심리학이 이렇게 쓸모 있을 줄이야 ,류쉬안 지음 ;원녕경 옮김,다연,2018,,9791187962540,3320,189,"2,956"
168,(설민석의) 한국사 대모험,"글: 설민석,그림: 정현희",휴먼큐브,2017-2019,7,9791188874149,74910,911,"2,942"
169,지적 대화를 위한 넓고 얕은 지식,채사장 지음,한빛비즈,2015,2,9788994120997,13100,1.3,"2,937"
170,우울할 땐 뇌과학 ,앨릭스 코브 지음 ;정지인 옮김,푸른숲,2018,,9791156757344,3180,513.8525,"2,919"
171,여덟 단어 :인생을 대하는 우리의 자세 ,박웅현 지음,북하우스 퍼블리셔스,2013,,9788956056531,3810,818,"2,912"
171,이유가 있어요 ,요시타케 신스케 글·그림 ;김정화 옮김,봄나무,2015,,9791156130727,77830,833.6,"2,912"
173,1Q84 :무라카미 하루키 장편소설,지은이: 무라카미 하루키 ;옮긴이: 양윤옥,문학동네,2009-2010,1,9788954608640,4830,833.6,"2,904"
174,레몬 :권여선 장편소설 ,지은이: 권여선,창비,2019,,9788936434366,3810,813.7,"2,902"
175,28 :정유정 장편소설 ,지은이: 정유정,은행나무,2013,,9788956607030,3810,813.7,"2,881"
176,낭만적 연애와 그 후의 일상 :알랭 드 보통 장편소설 ,지은이: 알랭 드 보통 ;옮긴이: 김한영,은행나무,2016,,9788956608846,3840,843.5,"2,878"
177,강아지똥 ,글: 권정생 ;그림: 정승각,길벗어린이,2012,,9788986621136,77810,813.6,"2,869"
178,아가미 :구병모 장편소설 ,지은이: 구병모,자음과모음,2011,,9788957075425,3810,813.7,"2,867"
178,레버리지 :자본주의 속에 숨겨진 부의 비밀 ,롭 무어 지음 ;김유미 옮김,다산북스,2017,,9791130612249,13320,327.04,"2,867"
180,이상한 정상가족 :자율적 개인과 열린 공동체를 그리며 ,김희경 지음,동아시아,2017,,9788962622096,3330,332.2,"2,863"
181,뿌리가 튼튼한 사람이 되고 싶어 :신미경 에세이 ,지은이: 신미경,새움출판사,2018,,9791189271275,3810,818,"2,860"
182,현남 오빠에게 :페미니즘 소설 ,"지은이: 조남주,김성중",다산북스,2017,,9791130614779,3810,813.7,"2,842"
183,미라클모닝 :당신의 하루를 바꾸는 기적 아침 6분이면 충분하다 ,할 엘로드 지음 ;김현수 옮김,한빛비즈,2016,,9791157841110,13320,199.1,"2,833"
184,"멈추면, 비로소 보이는 것들 :혜민 스님과 함께하는 내 마음 다시보기 ",혜민 지음 ;우창헌 그림,쌤앤파커스,2012,,9788965700609,3810,818,"2,831"
185,구해줘:기욤 뮈소 장편소설,기욤 뮈소 지음;윤미연 옮김,밝은세상,2006,,9788984370753,3860,863,"2,819"
186,"엄마표 영어 이제 시작합니다 :7세까지 영어 노출 제로, 16세에 해외 대학 입학한 비밀 ",누리보듬 지음,청림출판,2018,,9791188700073,13590,740.7,"2,813"
187,(설민석의) 무도 한국사 특강 ,설민석 지음,문학동네,2014,,9788954623773,3910,911,"2,808"
188,나는 내 파이를 구할 뿐 인류를 구하러 온 게 아니라고 :자기 몫을 되찾고 싶은 여성들을 위한 야망 에세이 ,김진아 지음,바다출판사,2019,,9791189932084,3800,337.2,"2,804"
189,나는 나의 주인 ,채인선 글 ;안은진 그림,토토북,2010,,9788964960035,73190,189,"2,800"
190,(하루 5분) 엄마의 말습관 :일상의 작은 언어에서 시작되는 아이의 놀라운 기적 ,임영주 지음,위즈덤하우스 미디어그룹,2018,,9791189125264,13590,378.9,"2,798"
191,(오은영의) 화해 :상처받은 내면의 나와 마주하는 용기 ,오은영 지음,대성,2019,,9788997396870,3180,189.2,"2,788"
192,불만이 있어요 ,요시타케 신스케 글·그림 ;김정화 옮김,봄나무,2016,,9791156130796,77830,833.6,"2,778"
