순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
23,신 :베르나르 베르베르 장편소설,베르나르 베르베르 [지음] ;이세욱 옮김,열린책들,2008-2009,2,9788932908564,4860,863,"4,325"
24,사랑을 찾아 돌아오다 :기욤 뮈소 장편소설 ,기욤 뮈소 [지음] ;김남주 옮김,밝은세상,2008,,9788984370906,3860,863,"4,275"
25,흐르는 강물처럼 =Like the flowing river ,파울로 코엘료 지음 ;박경희 옮김,문학동네,2008,,9788954606837,3890,879,"4,177"
26,당신의 조각들 :타블로 소설집 ,타블로,문학동네,2008,,9788954606905,3810,813.6,"4,164"
27,"당신, 거기 있어줄래요?:기욤 뮈소 장편소설",기욤 뮈소 [지음];전미연 옮김,밝은세상,2007,,9788984370791,3860,863,"4,145"
28,장미 비파 레몬 :에쿠니 가오리 지음 ,에쿠니 가오리 [지음] ;김난주 옮김,소담출판사,2008,,9788973819546,3830,833.6,"4,044"
29,친절한 복희씨 :박완서 소설집 ,박완서,문학과지성사,2007,,9788932018140,3810,813.6,"4,023"
30,지도 밖으로 행군하라=Marching off the map,한비야 지음,푸른숲,2005,,9788971844427,3810,816.6,"4,022"
31,스타일 =백영옥 장편소설 /Style ,백영옥,위즈덤하우스,2008,,9788959132959,3810,813.6,"3,999"
32,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,71,9788983922557,4840,843,"3,953"
33,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,72,9788983922564,4840,843,"3,921"
34,시골의사의 부자경제학:경제 원리에 숨겨진 부자들의 투자 비밀,박경철 지음,웅진씽크빅,2006,,9788901058030,3320,327.8,"3,891"
35,현영의 재테크 다이어리 :재테크 전문가도 깜짝 놀란 현영의 재테크 비법 ,현영 지음,청림출판,2008,,9788935207428,3320,327.04,"3,885"
36,뉴문 :스테프니 메이어 장편소설 ,스테프니 메이어 [지음] ;변용란 옮김,대한교과서,2008,,9788937832215,3840,843,"3,882"
37,책 읽어주는 남자,베른하르트 슐링크 지음;김재혁 옮김,이레,2004,,9788957090343,3850,853,"3,843"
38,박사가 사랑한 수식,오가와 요코 지음;김난주 옮김,이레,2004,,9788957090251,3830,833.6,"3,835"
39,파피용:베르나르 베르베르 장편소설,베르나르 베르베르 [지음];전미연 옮김,열린책들,2007,,9788932907598,3860,863,"3,727"
40,너도 떠나보면 나를 알게 될 거야 :230 days of diary in America ,김동영 지음,문학동네,2008,,9788954603874,3940,818,"3,716"
41,모방범:미야베 미유키 장편소설,미야베 미유키 [지음];양억관 옮김,문학동네,2006,1,9788954601863,4830,833.6,"3,629"
42,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,74,9788983922588,4840,843,"3,598"
43,회랑정回廊亭 살인사건 :히가시노 게이고 장편소설 ,히가시노 게이고 지음 ;임경화 옮김,랜덤하우스코리아,2008,,9788925518657,3830,833.6,"3,581"
44,해리포터와 죽음의 성물,조앤 K 롤링 지음 ;최인자 옮김,문학수첩,2007,73,9788983922571,4840,843,"3,458"
45,사냥꾼을 만난 꼬마곰 ,앤서니 브라운 글·그림 ;공경희 옮김,웅진씽크빅,2015,,9788901205595,74840,843,"3,456"
46,사랑 후에 오는 것들,지은이: 공지영,소담출판사,2006,,9788973818693,4810,813.6,"3,419"
47,이클립스 :스테프니 메이어 장편소설 ,지은이: 스테프니 메이어 ;옮긴이: 윤정숙,북폴리오,2008,,9788937832468,3840,843,"3,401"
48,우리들의 행복한 시간,공지영,푸른숲,2005,,9788971844298,3810,,"3,386"
49,꿈꾸는 다락방:생생하게 꿈꾸면 이루어진다,이지성 지음,국일출판사,2007,,9788974254896,3320,325.04,"3,381"
50,듀이 :세계를 감동시킨 도서관 고양이 ,"비키 마이런,배유정 옮김",웅진씽크빅,2009,,9788901091693,3840,848,"3,359"
51,로드 :코맥 매카시 장편소설 ,코맥 매카시 [지음] ;정영목 옮김,문학동네,2008,,9788954605908,3840,843,"3,336"
52,연금술사,파울로 코엘료 지음;최정수 옮김,문학동네,2001,,9788982814471,3860,879,"3,325"
53,완득이 :김려령 장편소설 ,김려령,창비,2008,,9788936433635,3810,813.6,"3,300"
54,"스무 살, 도쿄 =오쿠다 히데오 장편소설 /Tokyo ",오쿠다 히데오 [지음] ;양윤옥 옮김,은행나무,2008,,9788956602400,3830,833.6,"3,282"
55,마시멜로 이야기,"호아킴 데 포사다,정지영 옮김",한국경제신문,2006,,9788947525473,3320,325.04,"3,272"
56,눈먼 자들의 도시,주제 사라마구 지음;정영목 옮김,해냄출판사,2002,,9788973374939,3890,879,"3,267"
57,개를 훔치는 완벽한 방법 ,바바라 오코너 지음 ;신선해 옮김,다산북스,2008,,9788993285284,3840,843,"3,193"
58,압구정 다이어리 :연애보다 재미있는 압구정 이야기 ,정수현 지음,소담출판사,2008,,9788973819355,3810,813.6,"3,181"
59,참 서툰 사람들 :always bright! smile again! ,지은이: 박광수,웅진씽크빅,2009,,9788901091556,3810,818,"3,179"
60,여자도 여자를 모른다:이외수의 소통법,정태련이 그리고;이외수가 쓰다,해냄출판사,2007,,9788973378456,3810,818,"3,175"
61,트와일라잇 :스테프니 메이어 장편소설 ,스테프니 메이어 [지음] ;변용란 옮김,대한교과서,2008,,9788937832208,3840,843,"3,161"
62,도쿄타워=Tokyo tower,에쿠니 가오리 지음;신유희 옮김,소담출판사,2005,,9788973818594,3830,833.6,"3,139"
63,낙원 :미야베 미유키 장편소설,미야베 미유키 [지음] ;권일영 옮김,문학동네,2008,1,9788954606011,4830,833.6,"3,091"
64,틀려도 괜찮아,마키타 신지 글;유문조 옮김,토토북,2006,,9788990611260,77830,833.6,"3,072"
65,탐정 갈릴레오 :히가시노 게이고 소설 ,지은이: 히가시노 게이고 ;옮긴이: 양억관,재인,2008,,9788990982278,3830,833.6,"3,058"
66,"나나의 네버엔딩 스토리 :미스코리아 진 금나나가 하버드에서 배운 도전과 열정, 희망의 공식 ","금나나,최지현",김영사,2008,,9788934932796,3810,818,"3,044"
67,옛날에 내가 죽은 집 :히가시노 게이고 장편소설 ,히가시노 게이고 [지음] ;이영미 옮김,창해,2008,,9788979198478,3830,833.6,"3,037"
68,홀리 가든,에쿠니 가오리 지음;김난주 옮김,소담출판사,2007,,9788973819171,3830,833.6,"3,025"
69,도가니 :공지영 장편소설 ,지은이: 공지영,창비,2009,,9788936433703,3810,813.6,"3,022"
70,"20대, 나만의 무대를 세워라 :초라한 들러리에서 연봉 10억 골드미스가 된 유수연의 성공 비법 ",유수연 지음,위즈덤하우스,2008,,9788960861350,3810,199.1,"3,015"
71,배려:마음을 움직이는 힘,한상복 지음,위즈덤하우스,2006,,9788989313694,3332,325.04,"2,979"
72,반짝반짝 빛나는,에쿠니 가오리 지음;김난주 옮김,소담출판사,2001,,9788973814558,3830,833.6,"2,978"
73,"(달콤한 육아, 편안한 교육, 행복한 삶을 배우는) 엄마학교",서형숙 지음,토토북,2006,,9788990611291,3370,598.1,"2,973"
74,동급생 :히가시노 게이고 장편소설 ,히가시노 게이고 [지음] ;신경립 옮김,창해,2008,,9788979198188,3830,833.6,"2,961"
75,신 :베르나르 베르베르 장편소설,베르나르 베르베르 [지음] ;이세욱 옮김,열린책들,2008-2009,3,9788932908694,4860,863,"2,942"
76,강아지똥 ,글: 권정생 ;그림: 정승각,길벗어린이,2012,,9788986621136,77810,813.6,"2,904"
77,천 개의 찬란한 태양 ,할레드 호세이니 지음 ;왕은철 옮김,현대문학,2007,,9788972754015,3840,843,"2,900"
78,(시골의사의) 주식투자란 무엇인가 ,박경철 지음,웅진씽크빅,2008,1,9788901088464,13320,327.856,"2,874"
79,남한산성:김훈 장편소설,김훈,학고재,2007,,9788956250595,3810,813.6,"2,868"
80,리버보이 ,팀 보울러 지음 ;정해영 옮김,다산책방,2007,,9788992555487,3830,843,"2,867"
81,리진=신경숙 장편소설.Lee Jin,신경숙,문학동네,2007,1,9788954603225,4810,813.6,"2,846"
82,마지막 강의 ,"랜디 포시,심은우 옮김",살림출판사,2008,,9788952209245,3320,199.1,"2,843"
83,뚱딴지 명언 산책,김우영 글.그림,재능출판,1997,,9788976491114,77810,199.1,"2,842"
84,맨드라미의 빨강 버드나무의 초록 ,에쿠니 가오리 지음 ;신유희 옮김,소담출판사,2008,,9788973819324,3830,833.6,"2,838"
85,붉은 손가락,히가시노 게이고 지음;양윤옥 옮김,현대문학,2007,,9788972753940,3830,833.6,"2,833"
86,마돈나=Madonna,오쿠다 히데오 지음;정숙경 옮김,북스토리,2007,,9788989675846,3830,833.6,"2,832"
87,심리학 초콜릿 =나를 위한 달콤한 위로 /Psychology chocolate ,지은이: 김진세,웅진씽크빅,2008,,9788901088228,3180,183.3,"2,829"
88,상실의 시대 :무라카미 하루키 장편소설 ,지은이: 무라카미 하루키 ;옮긴이: 유유정,문학사상사,2008,,9788970123691,3830,833.6,"2,823"
89,11문자 살인사건,하가시노 게이고 지음;민경욱 옮김,랜덤하우스코리아,2007,,9788925511238,3830,833.6,"2,817"
90,똥벼락,김회경 글;조혜란 그림,사계절출판사,2001,,9788971967751,77850,813.6,"2,802"
91,천년의 금서 :김진명 장편소설 ,지은이: 김진명,새움출판사,2009,,9788988537015,3810,813.6,"2,761"
92,나무,베르나르 베르베르 지음;이세욱 옮김,열린책들,2003,,9788932905075,3860,863,"2,752"
93,백마산장 살인사건 :히가시노 게이고 장편소설 ,히가시노 게이고 지음 ;민경욱 옮김,랜덤하우스코리아,2008,,9788925519708,3830,833.6,"2,745"
94,화폐전쟁 ,쑹훙빙 지음 ;차혜정 옮김,랜덤하우스코리아,2008,,9788925521190,3320,327.209,"2,743"
95,아웃라이어 :성공의 기회를 발견한 사람들 ,말콤 글래드웰 [지음] ;노정태 옮김,김영사,2009,,9788934933151,3320,325.04,"2,739"
96,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,61,9788983921963,4840,843,"2,731"
97,오늘의 거짓말:정이현 소설집,정이현,문학과지성사,2007,,9788932017983,3810,813.6,"2,724"
98,유성의 인연 :히가시노 게이고 장편소설,히가시노 게이고 [지음] ;양윤옥 옮김,현대문학,2009,1,9788972754282,3830,833.6,"2,718"
99,"그건, 사랑이었네 :한비야 에세이 ",지은이: 한비야,푸른숲,2009,,9788971848173,3810,818,"2,680"
100,모방범:미야베 미유키 장편소설,미야베 미유키 [지음];양억관 옮김,문학동네,2006,2,9788954601870,4830,833.6,"2,676"
101,최악 :오쿠타 히데오 장편소설 ,오쿠다 히데오 지음 ;양윤옥 옮김,북스토리,2008,,9788989675907,3830,833.6,"2,674"
102,(EBS) 60분 부모 :스스로 공부하는 아이로 키우는 자녀교육서 ,"김미라,최정금 지음",경향미디어,2007,,9788990991546,3370,598.58,"2,673"
103,인더풀=오쿠다 히데오 장편소설/In the pool,오쿠다 히데오 지음;양억관 옮김,은행나무,2005,,9788956601267,3830,833.6,"2,672"
104,악의 :히가시노 게이고 장편소설 ,히가시노 게이고 [지음] ;양윤옥 옮김,현대문학,2008,,9788972754190,3830,833.6,"2,666"
105,(시골의사의) 주식투자란 무엇인가 ,박경철 지음,웅진씽크빅,2008,2,9788901088761,14320,327.856,"2,664"
106,팝스타 존의 수상한 휴가 :오쿠다 히데오 장편소설 ,오쿠다 히데오 지음 ;이영미 옮김,북스토리,2008,,9788989675969,3830,833.6,"2,649"
107,아름다운 흉기 :히가시노 게이고 장편소설 / ,히가시노 게이고 [지음] ;민경욱 옮김,랜덤하우스코리아,2008,,9788925530949,3830,833.6,"2,638"
108,모방범:미야베 미유키 장편소설,미야베 미유키 [지음];양억관 옮김,문학동네,2006,3,9788954601887,4830,833.6,"2,637"
109,지식ⓔ :가슴으로 읽는 우리시대의 智識,EBS 지식채널ⓔ 지음,북하우스,2007,2,9788956052199,3810,1,"2,632"
110,면장 선거:오쿠다 히데오 장편소설,오쿠다 히데오 [지음];이영미 옮김,은행나무,2007,,9788956601946,3830,833.6,"2,630"
111,방과 후=After school,히가시노 게이고 지음;구혜영 옮김,창해,2007,,9788979197686,3830,833.6,"2,629"
112,걸=Girl,오쿠다 히데오 지음;임희선 옮김,북스토리,2006,,9788989675662,3830,833.6,"2,628"
113,키친,요시모토 바나나 지음;김난주 옮김,민음사,2005,,9788937403170,3830,833.6,"2,610"
114,영화처럼 ,가네시로 가즈키 [지음] ;김난주 옮김,대한교과서,2008,,9788937832338,3830,833.6,"2,607"
115,"(아이의 두뇌를 깨우는) 하루 15분, 책 읽어 주기의 힘",짐 트렐리즈 지음;눈사람 옮김,북라인,2007,,9788989847465,3590,598.48,"2,602"
116,청춘 불패 :이외수의 소생법 ,지은이:이외수 ;그린이: 정태련,해냄출판사,2009,,9788973370603,3810,814.6,"2,596"
117,도키오 :히가시노 게이고 장편소설 ,히가시노 게이고 [지음] ;오근영 옮김,창해,2008,,9788979198409,3830,833.6,"2,593"
118,낙원 :미야베 미유키 장편소설,미야베 미유키 [지음] ;권일영 옮김,문학동네,2008,2,9788954606028,4830,833.6,"2,588"
119,남쪽으로 튀어!:오쿠다 히데오 장편소설,오쿠다 히데오 [지음];양윤옥 옮김,은행나무,2006,1,9788956601618,3830,833.6,"2,587"
120,"세상에 너를 소리쳐! :꿈으로의 질주, 빅뱅 13,140일의 도전 ",빅뱅 지음 ;김세아 정리,에스에이엠티유,2009,,9788992647601,3810,818,"2,577"
121,경제학 콘서트,팀 하포드 지음;김명철 옮김,웅진씽크빅,2006,,9788901054889,3320,320.4,"2,550"
122,바람의 화원 =이정명 장편소설.(The) painter of wind ,이정명,밀리언하우스,2007,1,9788991643260,4810,813.6,"2,546"
123,신 :베르나르 베르베르 장편소설,베르나르 베르베르 [지음] ;이세욱 옮김,열린책들,2008-2009,4,9788932908700,4860,863,"2,539"
124,11분:파울로 코엘료 장편소설,파울로 코엘료 지음;이상해 옮김,문학동네,2004,,9788982818226,3890,879,"2,533"
125,지식ⓔ,EBS 지식채널ⓔ제작팀 지음,북하우스,2008,3,9788956052854,3810,1,"2,531"
126,88만원세대:절망의 시대에 쓰는 희망의 경제학,"저자: 우석훈,박권일",레디앙 미디어,2007,,9788995995204,3300,320.4,"2,529"
127,공부하는 독종이 살아남는다 ,이시형 지음,중앙북스,2009,,9788961888110,3320,373.4,"2,528"
128,"스페인, 너는 자유다:모든 것을 훌훌 털어 버리고 떠난 낯선 땅에서 나를 채우고 돌아오다",손미나 글·사진,웅진씽크빅,2006,,9788901059365,3810,982.702,"2,527"
129,여자라면 힐러리처럼:꿈을 품은 모든 여자가 세상의 중심에 우뚝 서는 법,이지성 지음,다산북스,2007,,9788992555531,3320,340.99,"2,524"
130,살아온 기적 살아갈 기적 :장영희 에세이 ,장영희,샘터사,2009,,9788946417489,3810,814.6,"2,518"
131,예지몽 :히가시노 게이고 소설 ,지은이: 히가시노 게이고 ;옮긴이: 양억관,재인,2011,,9788990982315,3830,833.6,"2,512"
132,심리학이 서른 살에게 답하다 :서른 살의 강을 현명하게 건너는 52가지 방법 ,김혜남 지음,웅진씽크빅,2009,,9788901093987,3180,186.5,"2,482"
133,쌍둥이별 ,조디 피콜트 [지음] ;곽영미 옮김,이레,2008,,9788957091432,3840,843,"2,480"
134,영어천재가 된 홍대리 :6개월 만에 영어천재가 된 홍 대리의 특급비밀 ,박정원 지음,다산북스,2009,,9788993285673,3320,740.7,"2,475"
135,식객,허영만 글·그림,김영사,2003-2010,20,9788934928744,7810,813.6,"2,450"
136,오늘 더the 사랑해 ,"션,정혜영 지음",홍성사,2008,,9788936507824,3810,818,"2,449"
137,우리는 사랑일까:알랭 드 보통 장편소설,알랭 드 보통 지음;공경희 옮김,은행나무,2005,,9788956601373,3840,843,"2,438"
137,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,63,9788983921987,4840,843,"2,438"
139,세상에서 제일 힘센 수탉 ,글쓴이: 이호백 ;그린이: 이억배,재미마주,1997,,9788986565041,77810,813.6,"2,410"
140,방황하는 칼날 :히가시노 게이고 장편소설 ,히가시노 게이고 지음 ;이선희 옮김,바움,2008,,9788958830559,3830,833.6,"2,405"
141,만희네 집,글·그림: 권윤덕,길벗어린이,2006,,9788986621105,77810,813.6,"2,400"
142,식객,허영만 글·그림,김영사,2003-2010,21,9788934930471,7810,813.6,"2,399"
143,언젠가 기억에서 사라진다 해도,에쿠니 가오리 지음;김난주 옮김,소담출판사,2006,,9788973818815,3830,833.6,"2,397"
144,이혜영의 뷰티 바이블 =(The) beauty bible ,이혜영,살림출판사,2009,,9788952210951,13590,593.2,"2,394"
145,(박경림의) 사람 :관계 맺기를 두려워하는 사람들을 위한 ‘행복’ 에세이 ,박경림 지음,웅진씽크빅,2008,,9788901082233,3810,818,"2,390"
146,(온 세상이 추격하는 한 남자) 골든 슬럼버 =이사카 코타로 장편소설 /Golden slumber ,이사카 코타로 [지음] ;김소영 옮김,웅진씽크빅,2008,,9788901082813,3830,833.6,"2,389"
147,포르토벨로의 마녀=파울로 코엘료 장편소설/(The)witch of Portobello,파울로 코엘료 [지음];임두빈 옮김,문학동네,2007,,9788954603904,3890,879,"2,377"
148,청소부 밥,"토드 홉킨스,신윤경 옮김",위즈덤하우스,2006,,9788989313977,3320,325.04,"2,374"
149,노인을 위한 나라는 없다 ,코맥 매카시 지음 ;임재서 옮김,사피엔스21,2008,,9788992579629,3840,843,"2,373"
150,다빈치 코드 ,댄 브라운 지음 ;양선아 옮김,베텔스만 코리아,2004,1,9788957590515,4840,843.5,"2,371"
151,리진=신경숙 장편소설.Lee Jin,신경숙,문학동네,2007,2,9788954603232,4810,813.6,"2,362"
152,브루투스의 심장:완전범죄 살인 릴레이,히가시노 게이고 지음;민경욱 옮김,랜덤하우스코리아,2007,,9788925511245,3830,833.6,"2,355"
153,이누가미 일족 ,요코미조 세이시 지음 ;정명원 옮김,시공사,2008,,9788952753052,3830,833.6,"2,348"
154,천사와 악마,댄 브라운 지음;양선아 옮김,베텔스만 코리아,2004,2,9788957590775,4840,843,"2,347"
155,손톱 깨물기 ,글: 고대영 ;그림: 김영진,길벗어린이,2008,,9788955820805,77810,813.6,"2,332"
156,천사와 악마,댄 브라운 지음;양선아 옮김,베텔스만 코리아,2004,1,9788957590768,4840,843,"2,320"
157,범인 없는 살인의 밤 ,히가시노 게이고 지음 ;유성원 옮김,랜덤하우스코리아,2009,,9788925532172,3830,833.6,"2,315"
158,식객,허영만 글·그림,김영사,2003-2010,18,9788934927044,7810,813.6,"2,312"
159,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,62,9788983921970,4840,843,"2,305"
160,유성의 인연 :히가시노 게이고 장편소설,히가시노 게이고 [지음] ;양윤옥 옮김,현대문학,2009,2,9788972754299,3830,833.6,"2,298"
160,백야행 :히가시노 게이고 장편소설,지은이: 히가시노 게이고 ;옮긴이: 정태원,태동출판사,2009,1,9788984970243,4830,833.6,"2,298"
162,바람의 화원 =이정명 장편소설.(The) painter of wind ,이정명,밀리언하우스,2007,2,9788991643277,4810,813.6,"2,280"
163,위저드 베이커리 =구병모 장편소설 /Wizard bakery ,지은이: 구병모,창비,2009,,9788936433697,3810,813.7,"2,274"
164,도깨비를 빨아 버린 우리 엄마,사토 와키코,한림출판사,1991,,9788970940199,77890,,"2,273"
165,끌림:1994-2005 Travel notes,이병률 글·사진,랜덤하우스중앙,2005,,9788959245475,3810,816.6,"2,272"
166,(놀멍 쉬멍 걸으멍) 제주 걷기 여행 ,서명숙 지음,북하우스,2008,,9788956052922,3810,981.102,"2,271"
167,한밤중에 행진 :오쿠다 히데오 장편소설 ,오쿠다 히데오 지음 ;양억관 옮김,재인,2007,,9788990982247,3830,833.6,"2,262"
168,(삼남매) 독서영재 육아법 :세 아이 영재로 키운 보통 엄마의 독서 육아 노하우! ,유은정 지음,푸른육아,2007,,9788995493342,3370,598.1,"2,259"
169,인생 수업,"엘리자베스 퀴블러 로스,류시화 옮김",이레,2006,,9788957090817,3840,199.1,"2,252"
170,설득의 심리학:사람의 마음을 사로잡는 6가지 불변의 법칙,로버트 치알디니 지음;이현우 옮김,북21,2002,,9788950905224,13320,181.92,"2,247"
171,"굿바이, 게으름:게으름에서 벗어나 나를 찾는 10가지 열쇠",문요한 지음,더난출판,2007,,9788984053755,13320,189,"2,246"
172,돼지책,앤서니 브라운 글·그림;허은미 옮김,웅진닷컴,2001,,9788901033518,74840,843,"2,232"
173,편지:내 마음 속에 있는 오직 한 사람에게,히가시노 게이고 지음;권일영 옮김,랜덤하우스코리아,2007,,9788925503448,3830,833.6,"2,230"
174,(이문열 평역)三國志,나관중 지음;이문열 옮김,민음사,2003,1,9788937450518,4820,823.5,"2,227"
175,"베로니카, 죽기로 결심하다",파울로 코엘료 지음 ;이상해 옮김,문학동네,2003,,9788982817427,3890,879,"2,222"
176,해리포터와 혼혈왕자,조앤 K. 롤링 저;최인자 옮김,문학수첩,2005,64,9788983921994,4840,843,"2,217"
177,성균관 유생들의 나날:정은궐 장편소설,정은궐,파란미디어,2007,2,9788991396692,4810,813.6,"2,215"
178,눈뜬 자들의 도시,주제 사라마구 지음;정영목 옮김,해냄출판사,2007,,9788973378296,3870,879,"2,213"
178,이기는 습관=Winning habit,전옥표 지음,쌤&파커스,2007,,9788995881606,3320,325.3,"2,213"
180,작은 소리로 아들을 위대하게 키우는 법,저자: 마츠나가 노부후미;역자: 이수경,북이십일 21세기 북스,2007,,9788950910877,3370,598.132,"2,212"
181,구름빵,글·그림: 백희나;빛그림: 김향수,한솔교육,2006,,9788953527058,74800,813.6,"2,209"
182,건투를 빈다 :김어준의 정면돌파 인생매뉴얼 ,지은이: 김어준,푸른숲,2008,,9788971847985,3810,199.1,"2,201"
183,식객,허영만 글·그림,김영사,2003-2010,16,9788934926108,7810,813.6,"2,196"
184,지식ⓔ,EBS 지식채널ⓔ 지음,북하우스 퍼블리셔스,2009,4,9788956053271,3810,1,"2,194"
184,살인의 해석:제드 러벤펠드 장편소설,제드 러벤펠드 [지음];박현주 옮김,비채,2007,,9788992036290,3840,843,"2,194"
186,라울의 첫 번째 물고기 ,헤르만 슐츠 글 ;이정수 옮김,동화출판사,2005,,9788943103477,74800,808.3,"2,189"
187,성균관 유생들의 나날:정은궐 장편소설,정은궐,파란미디어,2007,1,9788991396685,4810,813.6,"2,184"
188,밤은 짧아 걸어 아가씨야 ,모리미 토미히코 지음 ;서혜영 옮김,작가정신,2008,,9788972883340,3830,833.6,"2,180"
189,(열등감을 희망으로 바꾼) 오바마 이야기 :세계 청소년의 롤모델 오바마의 도전하는 삶 ,헤더 레어 와그너 지음 ;유수경 옮김,명진출판,2008,,9788976776075,3840,998.3,"2,179"
190,(조혜련의) 박살일본어 :히라가나 모르는 왕초보도 일본어 말문이 트인다 ,조혜련 지음 ,이퍼블릭,2009,,9788962241044,18730,737.5,"2,175"
191,방해자 :오쿠다 히데오 장편소설,오쿠다 히데오 지음 ;김해용 옮김,북스토리,2009,1,9788993480047,3830,833.6,"2,172"
192,고슴도치의 우아함,뮈리엘 바르베리 지음;김관오 옮김,아르테 출판,2007,,9788995958483,3860,863,"2,169"
193,식객,허영만 글·그림,김영사,2003-2010,22,9788934932062,7810,813.6,"2,153"
194,용돈주세요,글: 고대영;그림: 김영진,길벗어린이,2007,,9788955820683,77810,813.6,"2,150"
195,후불제 민주주의 :유시민의 헌법 에세이 ,유시민 지음,돌베개,2009,,9788971993309,3340,340.4,"2,140"
196,책 먹는 여우,프란치스카 비어만 지음;김경연 옮김,김영사,2001,,9788934908067,73850,853,"2,139"
197,"두나's 서울놀이 :배두나의 일상, 그리고 서울여행 ",배두나 지음,중앙북스,2008,,9788961887656,3810,668,"2,136"
198,지하철을 타고서,글: 고대영;그림:김영진,길벗어린이,2006,,9788955820461,77810,813.6,"2,135"
199,아기성장 보고서 =EBS 특별기획 다큐멘터리 /Baby growth report ,EBS〈아기성장보고서〉제작팀 지음,위즈덤하우스,2009,,9788959133642,3590,598.122,"2,132"
200,꼴,허영만 글·그림,위즈덤하우스,2008-2010,1,9788960861138,7810,188.1,"2,131"
