순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수
73,부모교육 =Parents education for young children ,김영옥,공동체,2007,,9788991903593,93370,378.9,374
74,사회복지실천론,양옥경...[등]저,나남,2001,,9788930037181,94330,338,373
74,윤미네 집·마이와이프 ,지은이: 전몽각,포토넷,2010,,9788993818086,96660,668.5,373
76,마법의 시간여행,메리 폽 어즈번 지음 ;노은정 옮김,비룡소,2002-2018,42,9788949185101,93840,843,368
76,(아는 만큼 보이는) 데이터베이스 설계와 구축 ,이춘식,한빛미디어,2008,,9788979145571,93560,5.74,368
78,표준 국어문법론,남기심;고영근 [공]지음,탑출판사,1993,,9788934200161,93710,715,367
78,Java의 정석 ,남궁성 지음,도우출판,2008,,9788995379431,93560,5.133,367
80,"Creepy Crawly Calypso (Paperback, Compact Disc) - 노래부르는 영어동화","Tony Langham (글), Debbie Harter (그림)",Barefoot Books,2006,,9781902283463,90000,,365
81,(Head first) SQL :효율적인 DB관리를 위한 SQL 학습법 ,지은이: 린 베일리 ;옮긴이: 박종걸,한빛미디어,2008,,9788979145601,93000,5.758,363
82,뉴욕을 알면 영어가 보인다 :여행서보다 더 친절한 뉴욕 영어 안내서 ,이유진 지음,북이십일 21세기북스,2008,,9788950913526,98740,740,360
83,자바 성능을 결정짓는 코딩 습관과 튜닝 이야기 ,이상민,한빛미디어,2008,,9788979145229,93000,5.133,357
84,The Pop-Up Dear Zoo,로드 캠벨,CampbellBooks,2004,,9781405056861,90200,,355
85,Skip Through the Seasons (Large Format) (Paperback),"Stella Blackstone, Maria Carluccio (지은이)",Barefoot Books,2006,,9781905236718,90000,,352
85,(플라톤의)국가(政體),플라톤 지음;박종현 역주,서광사,2005,,9788930606233,93160,160.23,352
87,지역사회복지론,"장창호,김치영",교문사,2006,,9788936307752,93330,338.9,348
87,거시경제학,N. Gregory Mankiw 지음;이병락 옮김,시그마프레스,2007,,9788958323075,93320,320.1,348
89,그래픽 디자인 스쿨 :그래픽 디자인의 이론과 실제 ,"지은이: 데이비드 댑너,옮긴이: 김난령",디자인하우스,2010,,9788970415413,93600,658.3,347
89,맨큐의 경제학,N. Gregory Mankiw 지음;김종석 [공]옮김,교보문고,2005,,9788970856186,93320,320,347
91,현대 사회학 ,앤서니 기든스 지음 ;정성호 옮김,을유문화사,2009,,9788932471440,93330,331,346
92,인간행동과 사회환경,이인정;최해경 공저,나남출판,2001,,9788930033633,94300,331.1,341
93,폴트 라인 :보이지 않는 균열이 어떻게 세계 경제를 위협하는가 ,라구람 G. 라잔 지음 ;송희령 옮김,에코리브르,2011,,9788962630466,93320,320.906,338
94,유아교육개론,이기숙...[等]著,양서원,2002,,9788970070865,93370,375.1,336
95,복지국가 스웨덴 :국민의 집으로 가는 길 ,신필균 지음,후마니타스,2011,,9788964371282,93300,338.09231,335
95,(Professional) Flash CS4 :Adobe+CS3 ,"김경숙,북누리 공저",대림,2008,,9788972808046,93000,4.76,335
97,(후니의 쉽게 쓴)시스코 네트워킹=Cisco networking,진강훈 저,사이버출판사,2005,,9788955981889,93000,4.57,334
98,사회복지사의 희망 이야기 ,"노혜련,최경일 공저",학지사,2010,,9788963302416,93330,338.04,331
98,C++ 프로그래밍 ,윤성우 저,프리렉,2007,,9788989345732,93000,5.13,331
100,대항해시대 =해상 팽창과 근대 세계의 형성 /(The) age of maritime expansion ,주경철,서울대학교 출판부,2008,,9788952108678,93920,909.4,329
100,특수아동교육=Teaching exceptional children in inclusive settings,"이소현,박은혜 공저",학지사,2006,,9788958912606,93370,379,329
102,(Visual C++ 2008) MFC 윈도우 프로그래밍 :MFC v9.0 기반 ,최호성 지음,프리렉,2009,,9788989345961,93000,5.13,326
103,(줌달의) 일반화학 ,"지은이: Steven S. Zumdahl,옮긴이: 화학교재연구회",사이플러스,2010,,9788992603249,93430,430,325
104,"The Gruffalo (Paperback, Reprints)","Donaldson, Julia|Scheffler, Axel (Ilt)",CampbellBooks,2001,,9780333710937,90300,,323
104,실해석학 개론 ,"정동명,조승제 지음",경문사,2007,,9788972820765,93410,414,323
106,서양미술사,"이은기,김미정 지음",미진사,2006,,9788940802731,94600,609.2,321
106,현대대수학 ,지은이: John B. Fraleigh ;강병련,피어슨에듀케이션코리아,2009,,9788945045164,93320,412.8,321
108,(네이티브가 속 시원히 긁어주는) 한쿡 영어 정말 이상해요 ,Carmen Gibson 지음,넥서스,2008,,9788960003071,98740,747,319
109,(뇌를 자극하는) 프로그래밍 원리:CPU부터 OS까지,한세경 저,한빛미디어,2007,,9788979145069,93000,5.1,316
109,청소년 상담 :이론과 실제 ,"정순례,손재환 지음",북카페,2010,,9788989293699,93370,186.3,316
111,Silly Billy (Paperback),앤서니 브라운 (지은이),Walker Books Ltd,2007,,9781406305760,90100,,315
111,새로운 편집디자인=New editorial design,"임헌우,한상만 공저",나남출판,2007,,9788930082433,94600,658,315
111,오뒷세이아,지은이: 호메로스;옮긴이: 천병희,숲,2006,,9788991290150,93890,892.1,315
111,거시경제론 =Macroeconomics ,"정운찬,김영식 지음",율곡출판사,2010,,9788991830639,93320,321.8,315
115,(결혼과 가족관계를 위한) 부모교육 =Parent education ,"이경화,고진영 공저",학지사,2008,,9788958917427,93370,378.9,314
116,(뇌를 자극하는) 알고리즘 =Algorithm ,박상현 저,한빛미디어,2009,,9788979146875,93560,5.1,313
117,화법 교육론 ,"지은이: 이창덕,박재현",역락,2010,,9788955567595,93370,802.507,311
118,생명과학 ,"저자: Campbell,대표역자: 전상학",바이오사이언스,2008,1,9788992709101,93470,470,310
119,유아인지발달 =Cognitive development for young children ,이화도 지음,창지사,2009,,9788942604869,93370,370.18,309
120,들으면 말이 되는 이보영의 120분 영어회화 (책 + MP3 CD 2장),이보영 (지은이),넥서스,2008,,9788960004788,98740,,308
121,(새로쓴)서양사총론,車河淳 著,探求堂,2000,1,9788987314457,93900,920,306
122,국어 음운론 강의,이진호 지음,삼경문화사,2005,,9788988408254,93710,711.1,304
123,작문 교육론 ,박영목,역락,2008,,9788955566147,93370,802,302
124,사회복지실천기술론=Skills and techniques for social work practice,김혜란;공계순 공저,나남출판,2001,,9788930038607,94330,338,301
124,과학혁명의 구조,토머스 S. 쿤 지음;김명자 옮김,까치글방,1999,,9788972912569,93400,409,301
126,Head first Javascript :대화형 웹 애플리케이션의 시작 ,마이클 모리슨 저 ;홍형경 역,한빛미디어,2008,,9788979145823,93560,5.2,300
127,미시경제학=Microeconomics,이준구 저,法文社,2002,,9788918101187,93320,320.1,299
128,패턴 그리고 객체지향적 코딩의 법칙,문우식 지음,한빛미디어,2007,,9788979145267,93000,5.115,297
128,"다이어트, 이제는 끝내자! =이론과 실제 /Let's end this now, diet! ",배석천 지음,가본의학서적,2010,,9788992006774,93510,517.52,297
130,광기의 역사,미셸 푸코 지음;이규현 옮김,나남출판,2003,,9788930039000,94300,166.8,296
130,독서교육론 =Research on teaching reading ,박영목,박이정,2008,,9788978789981,93370,29.8,296
132,한국사특강 ,저자: 한국사특강편찬위원회 ;최병헌,서울대학교출판부,2008,,9788952108784,93910,911,295
132,특수아동교육 ,"이소현,박은혜 공저",학지사,2011,,9788963306094,93370,379,295
134,유아미술교육 ,"천은영,이명자 공저",동문사,2010,,9788982513824,93370,375.1,292
135,현대이상심리학,권석만 지음,학지사,2003,,9788975489211,93180,184,291
135,Do it! 페이스북 =초보자가 알아야 할 모든 것 /Do it! Facebook ,지은이: 임문영,이지스퍼블리싱,2010,,9788996454830,93560,331.541,291
137,(최신) 특수교육,William L. Heward 지음;이효신 옮김,시그마프레스,2006,,9788958322405,98370,379,290
137,(뇌를 자극하는) SQL server 2008 =Microsoft SQL server 2008 ,우재남 저,한빛미디어,2009,,9788979146578,98560,5.758,290
139,(선명한 사진 촬영과 보정을 위한) DSLR카메라 입문,박기덕 지음,대림,2005,,9788972807285,93000,662,289
140,사회복지법제론 =Introduction to social welfare law ,윤찬영 지음,나남,2013,,9788930035996,93300,368.13,288
141,영국의 독서 교육 :책읽기에 열광하는 아이들 ,김은하 지음,대교출판,2009,,9788939550322,94080,29.8,287
141,(아이의 영재성을 찾아주는) 책읽기 방법 ,홍지연 지음,큰나,2009,,9788960652132,93370,29.8,287
143,국어과 교수·학습 방법 ,"최지현,김혜정",역락,2007,,9788955565676,93370,374.71,286
144,(新) 행정법입문 ,저자: 홍정선,博英社,2011,,9788964546420,93360,363,285
145,자취생 사로잡는 101가지 요리비법 :밥 제대로 챙겨 먹읍시다! ,김경미 외 지음,파프리카,2009,,9788936310035,93590,594.5,284
145,창조적 진화,앙리 베르그손 지음;황수영 옮김,아카넷,2005,,9788957330449,94160,166.81,284
147,(다양성과 협력의 가치)레지오 에밀리아 접근법,서영숙;서지영 [공]저,학지사,2002,,9788975486081,93370,375.1,283
147,Head first PHP & MySQL :효과적이고 생동감 넘치는 웹 애플리케이션 만들기 ,"린 베일리,홍승표 역",한빛미디어,2010,,9788979147391,93560,5.138,283
147,역사 ,헤로도토스 지음 ;천병희 옮김,숲,2009,,9788991290266,93900,921.03,283
150,"꼴, 좋다! :자연에서 배우는 디자인 ",박종서 지음,디자인하우스,2010,,9788970415451,93600,639.504,279
151,아동발달심리학,John W. Santrock 지음;송현주 옮김,박학사,2006,,9788991633179,93180,183.2,277
151,심리 게임 :교류 분석으로 읽는 인간 관계의 뒷면 ,지은이: 에릭 번 ;옮긴이: 조혜정,교양인,2009,,9788991799417,93180,331.1,277
153,(프로그래머가 몰랐던) 멀티코어 CPU 이야기 ,김민장 지음,한빛미디어,2010,,9788979147407,93560,4.221,276
153,글로벌 소프트웨어를 꿈꾸다 ,김익환 지음,한빛미디어,2010,,9788979147452,93560,5,276
155,교육방법 및 교육공학:교육공학의 3차원적 이해,"조규락,김선연 공저",학지사,2006,,9788958913283,93370,373,275
155,삶과화법:행복한 삶을 위한 화법 탐구,이창덕...[등]지음,박이정,2000,,9788978784177,93710,802.5,275
155,(열혈강의) 자료구조 =C로 만드는 자료구조와 적용 알고리즘 해설서 /Data structure ,저자: 이상진,프리렉,2010,,9788989345022,93000,5.73,275
155,소설쓰기의 모든 것,제임스 스콧 벨 지음 ;김진아 옮김,다른,2010,1,9788992711616,93800,802.3,275
159,(크루그먼의) 경제학입문 ,"Paul Krugman,전병헌 옮김",시그마프레스,2008,,9788958325321,93320,320,274
159,리틀 몬스터:대학교수가 된 ADHD 소년,Robert Jergen 저;이순 공역,학지사,2005,,9788958911371,93180,379.4,274
159,상담심리학의 기초=Fundamentals of counseling psychology,이장호;조성호 공저,학지사,2005,,9788958911685,93180,186.3,274
162,사회복지개론=Introduction to social welfare,김상균...[등]저안상훈,나남출판,2001,,9788930038638,94330,338,273
162,"스토리텔링 =Now, storytelling ",신동일 지음,넥서스,2010,,9788960007734,93740,747.5,273
162,내 영어수첩을 공개합니다 ,오자키 데쓰오 지음 ;최영림 옮김,황매,2008,,9788991312616,93740,744,273
165,자바 개발자도 쉽고 즐겁게 배우는 테스팅 이야기 ,이상민 지음,한빛미디어,2009,,9788979147124,93560,5.14,272
165,식품화학 =Food chemistry ,"이숙영,송효남",파워북,2009,,9788981601232,93590,574,272
165,그리스 비극 걸작선 :오이디푸스 왕 外 3대 비극작가 대표선집 ,"아이스퀼로스,천병희 옮김",숲,2010,,9788991290327,93890,892.1,272
168,교수-학습 이론의 이해,"권낙원,김동엽 공저",문음사,2006,,9788981684129,93370,373,270
169,예루살렘의 아이히만,한나 아렌트 지음;김선욱 옮김,한길사,2006,,9788935656615,94160,909.54,269
170,제자도 :변함없는 핵심자질 8가지 ,지은이: 존 스토트 ;옮긴이: 김명희,한국기독학생회 출판부,2010,,9788932811529,93230,234.8,268
170,쥘리에트가 웃는다 ,엘자 샤브롤 지음 ;이상해 옮김,작가정신,2010,,9788972883784,93860,863,268
170,아이폰 프로그래밍 가이드 =Objective-C부터 네트워크까지 /Iphone programming guide ,"저자: 하기룡,김경만",프리렉,2009,,9788989345985,93000,5.2,268
173,(마이어스의) 심리학개론 ,David G. Myers 지음 ;김비아 옮김,시그마프레스,2008,,9788958324461,93180,180,265
174,(내가 쓰고 싶은 말을 다 쓰는) 영어일기 영작패턴=English composition for your diary,하명옥 지음,넥서스,2006,,9788960001220,93740,746,264
175,Monkey Puzzle (Paperback),Donaldson|Julia,Macmillan,2000,,9780333720011,90200,,263
175,The Farmer in the Dell (Paperback),Pam Adams,Child'sPlayInternationalLtd,2001,,9780859538862,90000,,263
175,소크라테스 이전 철학자들의 단편 선집=(The)fragments of presocratic philosophers,탈레스...[등]지음;김인곤...[등]옮김,아카넷,2005,,9788957330630,94160,160.2,263
178,생명:생물의 과학,"지은이: William K. Purves,홍영남",교보문고,2007,,9788970857985,93470,470,262
178,글쓰기의 항해술 :SF 환상 문학의 거장이 들려주는 스토리텔링과 글쓰기 지침서 ,지은이: 어슐러 K. 르귄 ;옮긴이: 김지현,황금가지,2010,,9788994210438,93800,802,262
180,"Five Little Fiends (Paperback, New ed)",사라 다이어,Bloomsbury,2002,,9780747559498,90200,,260
180,Gorilla (Paperback),앤서니 브라운 (지은이),Walker Books,2002,,9781406313277,90100,,260
180,인간행동과 사회환경,권중돈;김동배 공저,학지사,2005,,9788958910787,93330,331.1,260
183,Mary Wore Her Red Dress and Henry Wore His Green Sneakers (Paperback),Merle Peek (지은이),Sandpiper,1988,,9780899197012,90000,,258
183,Style English:듣기만 해도 영어표현이 기억되는 스타일 잉글리쉬,"박주영,강현주 지음",북이십일 21세기북스,2006,,9788950909949,98740,747.5,258
183,(외국인을 위한) 한국어 문법,국립국어원 지음,커뮤니케이션북스,2006,2,9788984994898,94080,717.6,258
186,(옥스토비의) 일반화학 ,"Oxtoby,화학교재연구회 옮김",사이플러스,2008,,9788992603089,93430,430,255
187,"(플라톤의 네 대화편)에우티프론, 소크라테스의 변론, 크리톤, 파이돈",플라톤 지음;박종현 역주,서광사,2003,,9788930606202,93160,160.23,254
187,인물 사진 촬영을 위한 DSLR,"솔라리스,네모기획 지음",성안당,2006,,9788931548785,93000,662,254
187,(뇌를 자극하는) Red hat fedora :리눅스 서버&네트워크 =Red hat fedora linux server & network ,우재남 저,한빛미디어,2010,,9788979147209,93560,5.43,254
187,경제·경영수학 길잡이,"저자: Alpha C. Chiang,이성순",한국맥그로힐,2006,,9788988825907,93320,320.733,254
187,경제학연습,정병열,세경,2009,,9788992280488,93320,320.1,254
192,관자,"김필수,신창호 함께 옮김",소나무,2007,,9788971393307,93150,152.25,253
193,사회복지행정론,최성재;남기민 공저,나남출판,2001,,9788930032872,94300,338.15,251
193,최신 교육학개론=Introduction to education,"성태제,홍후조 공저",학지사,2007,,9788958914327,93370,370,251
195,Sheep in a Jeep (Paperback),"Margot Apple, Nancy E. Shaw (지은이)",Sandpiper,1988,,9780395470305,90000,,250
195,애로우 잉글리시로 몸값을 올려라,최재봉 지음,북이십일 21세기북스,2007,,9788950912239,98740,740,250
195,국어교육학과 사고,"이삼형,박수자",역락,2007,,9788955565355,93810,710.7,250
195,프라하에서 길을 묻다:혼자 떠나는 세계도시여행,이나미 글·사진,안그라픽스,2005,,9788970592626,93560,816.6,250
199,용기백배 회화패턴 150 - 네이티브 앞에서 절대 쫄지 않는,"가츠키 류 (지은이), 노경선 (옮긴이), Tae Capasso (감수)",넥서스,2008,,9788960004115,98740,,247
200,세계정치론 ,"존 베일리스,황지환 옮김",을유문화사,2009,,9788932471433,93340,349,246
